country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Cyprus2000,0.8,"10,183,317,625",11635,Generation X
Cyprus2000,0.8,"10,183,317,625",11635,Boomers
Cyprus2000,0.8,"10,183,317,625",11635,Generation X
Cyprus2000,0.8,"10,183,317,625",11635,Generation X
Cyprus2000,0.8,"10,183,317,625",11635,Boomers
Cyprus2000,0.8,"10,183,317,625",11635,Millenials
Cyprus2000,0.8,"10,183,317,625",11635,Silent
Cyprus2000,0.8,"10,183,317,625",11635,G.I. Generation
Cyprus2000,0.8,"10,183,317,625",11635,Generation X
Cyprus2000,0.8,"10,183,317,625",11635,Millenials
Cyprus2000,0.8,"10,183,317,625",11635,Silent
Cyprus2000,0.8,"10,183,317,625",11635,G.I. Generation
Cyprus2004,,"17,422,375,000",25227,Silent
Cyprus2004,,"17,422,375,000",25227,Boomers
Cyprus2004,,"17,422,375,000",25227,Generation X
Cyprus2004,,"17,422,375,000",25227,Boomers
Cyprus2004,,"17,422,375,000",25227,Millenials
Cyprus2004,,"17,422,375,000",25227,Millenials
Cyprus2004,,"17,422,375,000",25227,Silent
Cyprus2004,,"17,422,375,000",25227,Silent
Cyprus2004,,"17,422,375,000",25227,Millenials
Cyprus2004,,"17,422,375,000",25227,Generation X
Cyprus2004,,"17,422,375,000",25227,Millenials
Cyprus2004,,"17,422,375,000",25227,Silent
Cyprus2005,0.83,"18,703,146,375",26671,Silent
Cyprus2005,0.83,"18,703,146,375",26671,Silent
Cyprus2005,0.83,"18,703,146,375",26671,Boomers
Cyprus2005,0.83,"18,703,146,375",26671,Generation X
Cyprus2005,0.83,"18,703,146,375",26671,Millenials
Cyprus2005,0.83,"18,703,146,375",26671,Millenials
Cyprus2005,0.83,"18,703,146,375",26671,Boomers
Cyprus2005,0.83,"18,703,146,375",26671,Generation X
Cyprus2005,0.83,"18,703,146,375",26671,Millenials
Cyprus2005,0.83,"18,703,146,375",26671,Silent
Cyprus2005,0.83,"18,703,146,375",26671,Millenials
Cyprus2005,0.83,"18,703,146,375",26671,Silent
Cyprus2006,,"20,403,713,461",28600,Silent
Cyprus2006,,"20,403,713,461",28600,Generation X
Cyprus2006,,"20,403,713,461",28600,Silent
Cyprus2006,,"20,403,713,461",28600,Boomers
Cyprus2006,,"20,403,713,461",28600,Boomers
Cyprus2006,,"20,403,713,461",28600,Generation X
Cyprus2006,,"20,403,713,461",28600,Millenials
Cyprus2006,,"20,403,713,461",28600,Millenials
Cyprus2006,,"20,403,713,461",28600,Millenials
Cyprus2006,,"20,403,713,461",28600,Silent
Cyprus2006,,"20,403,713,461",28600,Millenials
Cyprus2006,,"20,403,713,461",28600,Silent
Cyprus2007,,"24,077,470,572",33048,Silent
Cyprus2007,,"24,077,470,572",33048,Generation X
Cyprus2007,,"24,077,470,572",33048,Millenials
Cyprus2007,,"24,077,470,572",33048,Silent
Cyprus2007,,"24,077,470,572",33048,Generation X
Cyprus2007,,"24,077,470,572",33048,Boomers
Cyprus2007,,"24,077,470,572",33048,Silent
Cyprus2007,,"24,077,470,572",33048,Boomers
Cyprus2007,,"24,077,470,572",33048,Millenials
Cyprus2007,,"24,077,470,572",33048,Generation Z
Cyprus2007,,"24,077,470,572",33048,Silent
Cyprus2007,,"24,077,470,572",33048,Generation Z
Cyprus2008,,"27,839,460,964",37267,Boomers
Cyprus2008,,"27,839,460,964",37267,Generation X
Cyprus2008,,"27,839,460,964",37267,Silent
Cyprus2008,,"27,839,460,964",37267,Generation X
Cyprus2008,,"27,839,460,964",37267,Millenials
Cyprus2008,,"27,839,460,964",37267,Boomers
Cyprus2008,,"27,839,460,964",37267,Silent
Cyprus2008,,"27,839,460,964",37267,Silent
Cyprus2008,,"27,839,460,964",37267,Millenials
Cyprus2008,,"27,839,460,964",37267,Generation Z
Cyprus2008,,"27,839,460,964",37267,Silent
Cyprus2008,,"27,839,460,964",37267,Generation Z
Cyprus2009,,"25,942,622,951",33816,Silent
Cyprus2009,,"25,942,622,951",33816,Generation X
Cyprus2009,,"25,942,622,951",33816,Millenials
Cyprus2009,,"25,942,622,951",33816,Boomers
Cyprus2009,,"25,942,622,951",33816,Silent
Cyprus2009,,"25,942,622,951",33816,Silent
Cyprus2009,,"25,942,622,951",33816,Boomers
Cyprus2009,,"25,942,622,951",33816,Generation X
Cyprus2009,,"25,942,622,951",33816,Millenials
Cyprus2009,,"25,942,622,951",33816,Generation Z
Cyprus2009,,"25,942,622,951",33816,Silent
Cyprus2009,,"25,942,622,951",33816,Generation Z
Cyprus2010,0.848,"25,562,251,656",32477,Silent
Cyprus2010,0.848,"25,562,251,656",32477,Generation X
Cyprus2010,0.848,"25,562,251,656",32477,Silent
Cyprus2010,0.848,"25,562,251,656",32477,Generation X
Cyprus2010,0.848,"25,562,251,656",32477,Millenials
Cyprus2010,0.848,"25,562,251,656",32477,Millenials
Cyprus2010,0.848,"25,562,251,656",32477,Generation X
Cyprus2010,0.848,"25,562,251,656",32477,Silent
Cyprus2010,0.848,"25,562,251,656",32477,Generation X
Cyprus2010,0.848,"25,562,251,656",32477,Generation Z
Cyprus2010,0.848,"25,562,251,656",32477,Silent
Cyprus2010,0.848,"25,562,251,656",32477,Generation Z
Cyprus2011,0.852,"27,427,161,523",34249,Generation X
Cyprus2011,0.852,"27,427,161,523",34249,Boomers
Cyprus2011,0.852,"27,427,161,523",34249,Silent
Cyprus2011,0.852,"27,427,161,523",34249,Millenials
Cyprus2011,0.852,"27,427,161,523",34249,Silent
Cyprus2011,0.852,"27,427,161,523",34249,Generation X
Cyprus2011,0.852,"27,427,161,523",34249,Boomers
Cyprus2011,0.852,"27,427,161,523",34249,Millenials
Cyprus2011,0.852,"27,427,161,523",34249,Millenials
Cyprus2011,0.852,"27,427,161,523",34249,Generation Z
Cyprus2011,0.852,"27,427,161,523",34249,Millenials
Cyprus2011,0.852,"27,427,161,523",34249,Generation Z
Cyprus2012,0.852,"25,041,372,222",30752,Millenials
Cyprus2012,0.852,"25,041,372,222",30752,Generation X
Cyprus2012,0.852,"25,041,372,222",30752,Millenials
Cyprus2012,0.852,"25,041,372,222",30752,Boomers
Cyprus2012,0.852,"25,041,372,222",30752,Millenials
Cyprus2012,0.852,"25,041,372,222",30752,Generation X
Cyprus2012,0.852,"25,041,372,222",30752,Millenials
Cyprus2012,0.852,"25,041,372,222",30752,Generation Z
Cyprus2012,0.852,"25,041,372,222",30752,Boomers
Cyprus2012,0.852,"25,041,372,222",30752,Silent
Cyprus2012,0.852,"25,041,372,222",30752,Generation Z
Cyprus2012,0.852,"25,041,372,222",30752,Silent
Cyprus2013,0.85,"24,084,572,491",29624,Silent
Cyprus2013,0.85,"24,084,572,491",29624,Millenials
Cyprus2013,0.85,"24,084,572,491",29624,Boomers
Cyprus2013,0.85,"24,084,572,491",29624,Millenials
Cyprus2013,0.85,"24,084,572,491",29624,Generation X
Cyprus2013,0.85,"24,084,572,491",29624,Generation X
Cyprus2013,0.85,"24,084,572,491",29624,Boomers
Cyprus2013,0.85,"24,084,572,491",29624,Millenials
Cyprus2013,0.85,"24,084,572,491",29624,Millenials
Cyprus2013,0.85,"24,084,572,491",29624,Generation Z
Cyprus2013,0.85,"24,084,572,491",29624,Silent
Cyprus2013,0.85,"24,084,572,491",29624,Generation Z
Cyprus2014,0.85,"23,359,294,149",29024,Generation X
Cyprus2014,0.85,"23,359,294,149",29024,Millenials
Cyprus2014,0.85,"23,359,294,149",29024,Boomers
Cyprus2014,0.85,"23,359,294,149",29024,Boomers
Cyprus2014,0.85,"23,359,294,149",29024,Millenials
Cyprus2014,0.85,"23,359,294,149",29024,Millenials
Cyprus2014,0.85,"23,359,294,149",29024,Silent
Cyprus2014,0.85,"23,359,294,149",29024,Millenials
Cyprus2014,0.85,"23,359,294,149",29024,Generation X
Cyprus2014,0.85,"23,359,294,149",29024,Generation Z
Cyprus2014,0.85,"23,359,294,149",29024,Silent
Cyprus2014,0.85,"23,359,294,149",29024,Generation Z
Cyprus2015,,"19,676,167,240",24718,Boomers
Cyprus2015,,"19,676,167,240",24718,Millenials
Cyprus2015,,"19,676,167,240",24718,Generation X
Cyprus2015,,"19,676,167,240",24718,Millenials
Cyprus2015,,"19,676,167,240",24718,Boomers
Cyprus2015,,"19,676,167,240",24718,Millenials
Cyprus2015,,"19,676,167,240",24718,Generation X
Cyprus2015,,"19,676,167,240",24718,Millenials
Cyprus2015,,"19,676,167,240",24718,Generation Z
Cyprus2015,,"19,676,167,240",24718,Silent
Cyprus2015,,"19,676,167,240",24718,Generation Z
Cyprus2015,,"19,676,167,240",24718,Silent
Cyprus2016,,"20,153,871,681",25098,Generation X
Cyprus2016,,"20,153,871,681",25098,Millenials
Cyprus2016,,"20,153,871,681",25098,Silent
Cyprus2016,,"20,153,871,681",25098,Boomers
Cyprus2016,,"20,153,871,681",25098,Millenials
Cyprus2016,,"20,153,871,681",25098,Generation X
Cyprus2016,,"20,153,871,681",25098,Millenials
Cyprus2016,,"20,153,871,681",25098,Boomers
Cyprus2016,,"20,153,871,681",25098,Millenials
Cyprus2016,,"20,153,871,681",25098,Silent
Czech Republic1990,0.761,"40,477,403,220",4168,G.I. Generation
Czech Republic1990,0.761,"40,477,403,220",4168,G.I. Generation
Czech Republic1990,0.761,"40,477,403,220",4168,Silent
Czech Republic1990,0.761,"40,477,403,220",4168,G.I. Generation
Czech Republic1990,0.761,"40,477,403,220",4168,Boomers
Czech Republic1990,0.761,"40,477,403,220",4168,G.I. Generation
Czech Republic1990,0.761,"40,477,403,220",4168,Generation X
Czech Republic1990,0.761,"40,477,403,220",4168,Silent
Czech Republic1990,0.761,"40,477,403,220",4168,Boomers
Czech Republic1990,0.761,"40,477,403,220",4168,Generation X
Czech Republic1990,0.761,"40,477,403,220",4168,Generation X
Czech Republic1990,0.761,"40,477,403,220",4168,Generation X
Czech Republic1991,,"29,675,502,270",3070,G.I. Generation
Czech Republic1991,,"29,675,502,270",3070,Silent
Czech Republic1991,,"29,675,502,270",3070,Boomers
Czech Republic1991,,"29,675,502,270",3070,G.I. Generation
Czech Republic1991,,"29,675,502,270",3070,Boomers
Czech Republic1991,,"29,675,502,270",3070,Silent
Czech Republic1991,,"29,675,502,270",3070,Generation X
Czech Republic1991,,"29,675,502,270",3070,Boomers
Czech Republic1991,,"29,675,502,270",3070,Boomers
Czech Republic1991,,"29,675,502,270",3070,Generation X
Czech Republic1991,,"29,675,502,270",3070,Millenials
Czech Republic1991,,"29,675,502,270",3070,Millenials
Czech Republic1992,,"34,590,052,812",3573,G.I. Generation
Czech Republic1992,,"34,590,052,812",3573,Silent
Czech Republic1992,,"34,590,052,812",3573,Boomers
Czech Republic1992,,"34,590,052,812",3573,G.I. Generation
Czech Republic1992,,"34,590,052,812",3573,Boomers
Czech Republic1992,,"34,590,052,812",3573,Silent
Czech Republic1992,,"34,590,052,812",3573,Generation X
Czech Republic1992,,"34,590,052,812",3573,Boomers
Czech Republic1992,,"34,590,052,812",3573,Boomers
Czech Republic1992,,"34,590,052,812",3573,Generation X
Czech Republic1992,,"34,590,052,812",3573,Millenials
Czech Republic1992,,"34,590,052,812",3573,Millenials
Czech Republic1993,,"40,614,350,197",4186,G.I. Generation
Czech Republic1993,,"40,614,350,197",4186,Silent
Czech Republic1993,,"40,614,350,197",4186,Boomers
Czech Republic1993,,"40,614,350,197",4186,G.I. Generation
Czech Republic1993,,"40,614,350,197",4186,Boomers
Czech Republic1993,,"40,614,350,197",4186,Generation X
Czech Republic1993,,"40,614,350,197",4186,Silent
Czech Republic1993,,"40,614,350,197",4186,Boomers
Czech Republic1993,,"40,614,350,197",4186,Boomers
Czech Republic1993,,"40,614,350,197",4186,Generation X
Czech Republic1993,,"40,614,350,197",4186,Millenials
Czech Republic1993,,"40,614,350,197",4186,Millenials
Czech Republic1994,,"47,554,674,591",4891,G.I. Generation
Czech Republic1994,,"47,554,674,591",4891,Silent
Czech Republic1994,,"47,554,674,591",4891,Boomers
Czech Republic1994,,"47,554,674,591",4891,G.I. Generation
Czech Republic1994,,"47,554,674,591",4891,Boomers
Czech Republic1994,,"47,554,674,591",4891,Generation X
Czech Republic1994,,"47,554,674,591",4891,Silent
Czech Republic1994,,"47,554,674,591",4891,Boomers
Czech Republic1994,,"47,554,674,591",4891,Boomers
Czech Republic1994,,"47,554,674,591",4891,Generation X
Czech Republic1994,,"47,554,674,591",4891,Millenials
Czech Republic1994,,"47,554,674,591",4891,Millenials
Czech Republic1995,0.785,"59,775,697,061",6134,G.I. Generation
Czech Republic1995,0.785,"59,775,697,061",6134,Boomers
Czech Republic1995,0.785,"59,775,697,061",6134,Silent
Czech Republic1995,0.785,"59,775,697,061",6134,G.I. Generation
Czech Republic1995,0.785,"59,775,697,061",6134,Generation X
Czech Republic1995,0.785,"59,775,697,061",6134,Generation X
Czech Republic1995,0.785,"59,775,697,061",6134,Silent
Czech Republic1995,0.785,"59,775,697,061",6134,Boomers
Czech Republic1995,0.785,"59,775,697,061",6134,Generation X
Czech Republic1995,0.785,"59,775,697,061",6134,Generation X
Czech Republic1995,0.785,"59,775,697,061",6134,Millenials
Czech Republic1995,0.785,"59,775,697,061",6134,Millenials
Czech Republic1996,,"66,985,765,439",6861,G.I. Generation
Czech Republic1996,,"66,985,765,439",6861,Boomers
Czech Republic1996,,"66,985,765,439",6861,Silent
Czech Republic1996,,"66,985,765,439",6861,G.I. Generation
Czech Republic1996,,"66,985,765,439",6861,Generation X
Czech Republic1996,,"66,985,765,439",6861,Generation X
Czech Republic1996,,"66,985,765,439",6861,Silent
Czech Republic1996,,"66,985,765,439",6861,Boomers
Czech Republic1996,,"66,985,765,439",6861,Generation X
Czech Republic1996,,"66,985,765,439",6861,Generation X
Czech Republic1996,,"66,985,765,439",6861,Millenials
Czech Republic1996,,"66,985,765,439",6861,Millenials
Czech Republic1997,,"61,792,161,168",6314,G.I. Generation
Czech Republic1997,,"61,792,161,168",6314,Silent
Czech Republic1997,,"61,792,161,168",6314,Boomers
Czech Republic1997,,"61,792,161,168",6314,Generation X
Czech Republic1997,,"61,792,161,168",6314,G.I. Generation
Czech Republic1997,,"61,792,161,168",6314,Generation X
Czech Republic1997,,"61,792,161,168",6314,Silent
Czech Republic1997,,"61,792,161,168",6314,Boomers
Czech Republic1997,,"61,792,161,168",6314,Generation X
Czech Republic1997,,"61,792,161,168",6314,Generation X
Czech Republic1997,,"61,792,161,168",6314,Millenials
Czech Republic1997,,"61,792,161,168",6314,Millenials
Czech Republic1998,,"66,490,372,105",6779,G.I. Generation
Czech Republic1998,,"66,490,372,105",6779,Boomers
Czech Republic1998,,"66,490,372,105",6779,Silent
Czech Republic1998,,"66,490,372,105",6779,Generation X
Czech Republic1998,,"66,490,372,105",6779,G.I. Generation
Czech Republic1998,,"66,490,372,105",6779,Generation X
Czech Republic1998,,"66,490,372,105",6779,Silent
Czech Republic1998,,"66,490,372,105",6779,Boomers
Czech Republic1998,,"66,490,372,105",6779,Generation X
Czech Republic1998,,"66,490,372,105",6779,Generation X
Czech Republic1998,,"66,490,372,105",6779,Millenials
Czech Republic1998,,"66,490,372,105",6779,Millenials
Czech Republic1999,,"64,867,483,193",6606,G.I. Generation
Czech Republic1999,,"64,867,483,193",6606,Silent
Czech Republic1999,,"64,867,483,193",6606,Boomers
Czech Republic1999,,"64,867,483,193",6606,Generation X
Czech Republic1999,,"64,867,483,193",6606,G.I. Generation
Czech Republic1999,,"64,867,483,193",6606,Generation X
Czech Republic1999,,"64,867,483,193",6606,Silent
Czech Republic1999,,"64,867,483,193",6606,Boomers
Czech Republic1999,,"64,867,483,193",6606,Generation X
Czech Republic1999,,"64,867,483,193",6606,Generation X
Czech Republic1999,,"64,867,483,193",6606,Millenials
Czech Republic1999,,"64,867,483,193",6606,Millenials
Czech Republic2000,0.821,"61,649,492,817",6278,G.I. Generation
Czech Republic2000,0.821,"61,649,492,817",6278,Boomers
Czech Republic2000,0.821,"61,649,492,817",6278,Silent
Czech Republic2000,0.821,"61,649,492,817",6278,Generation X
Czech Republic2000,0.821,"61,649,492,817",6278,Generation X
Czech Republic2000,0.821,"61,649,492,817",6278,G.I. Generation
Czech Republic2000,0.821,"61,649,492,817",6278,Silent
Czech Republic2000,0.821,"61,649,492,817",6278,Boomers
Czech Republic2000,0.821,"61,649,492,817",6278,Generation X
Czech Republic2000,0.821,"61,649,492,817",6278,Generation X
Czech Republic2000,0.821,"61,649,492,817",6278,Millenials
Czech Republic2000,0.821,"61,649,492,817",6278,Millenials
Czech Republic2001,,"67,523,642,262",6863,Silent
Czech Republic2001,,"67,523,642,262",6863,Boomers
Czech Republic2001,,"67,523,642,262",6863,Silent
Czech Republic2001,,"67,523,642,262",6863,Generation X
Czech Republic2001,,"67,523,642,262",6863,Millenials
Czech Republic2001,,"67,523,642,262",6863,Silent
Czech Republic2001,,"67,523,642,262",6863,Boomers
Czech Republic2001,,"67,523,642,262",6863,Silent
Czech Republic2001,,"67,523,642,262",6863,Generation X
Czech Republic2001,,"67,523,642,262",6863,Millenials
Czech Republic2001,,"67,523,642,262",6863,Millenials
Czech Republic2001,,"67,523,642,262",6863,Millenials
Czech Republic2002,,"81,910,771,994",8399,Silent
Czech Republic2002,,"81,910,771,994",8399,Boomers
Czech Republic2002,,"81,910,771,994",8399,Silent
Czech Republic2002,,"81,910,771,994",8399,Generation X
Czech Republic2002,,"81,910,771,994",8399,Silent
Czech Republic2002,,"81,910,771,994",8399,Millenials
Czech Republic2002,,"81,910,771,994",8399,Silent
Czech Republic2002,,"81,910,771,994",8399,Boomers
Czech Republic2002,,"81,910,771,994",8399,Generation X
Czech Republic2002,,"81,910,771,994",8399,Millenials
Czech Republic2002,,"81,910,771,994",8399,Millenials
Czech Republic2002,,"81,910,771,994",8399,Millenials
Czech Republic2003,,"99,627,140,274",10220,Silent
Czech Republic2003,,"99,627,140,274",10220,Boomers
Czech Republic2003,,"99,627,140,274",10220,Silent
Czech Republic2003,,"99,627,140,274",10220,Generation X
Czech Republic2003,,"99,627,140,274",10220,Silent
Czech Republic2003,,"99,627,140,274",10220,Millenials
Czech Republic2003,,"99,627,140,274",10220,Boomers
Czech Republic2003,,"99,627,140,274",10220,Silent
Czech Republic2003,,"99,627,140,274",10220,Generation X
Czech Republic2003,,"99,627,140,274",10220,Millenials
Czech Republic2003,,"99,627,140,274",10220,Millenials
Czech Republic2003,,"99,627,140,274",10220,Millenials
Czech Republic2004,,"119,162,172,468",12226,Silent
Czech Republic2004,,"119,162,172,468",12226,Boomers
Czech Republic2004,,"119,162,172,468",12226,Silent
Czech Republic2004,,"119,162,172,468",12226,Generation X
Czech Republic2004,,"119,162,172,468",12226,Millenials
Czech Republic2004,,"119,162,172,468",12226,Silent
Czech Republic2004,,"119,162,172,468",12226,Silent
Czech Republic2004,,"119,162,172,468",12226,Boomers
Czech Republic2004,,"119,162,172,468",12226,Generation X
Czech Republic2004,,"119,162,172,468",12226,Millenials
Czech Republic2004,,"119,162,172,468",12226,Millenials
Czech Republic2004,,"119,162,172,468",12226,Millenials
Czech Republic2005,0.847,"136,280,689,891",13961,Silent
Czech Republic2005,0.847,"136,280,689,891",13961,Boomers
Czech Republic2005,0.847,"136,280,689,891",13961,Silent
Czech Republic2005,0.847,"136,280,689,891",13961,Generation X
Czech Republic2005,0.847,"136,280,689,891",13961,Millenials
Czech Republic2005,0.847,"136,280,689,891",13961,Silent
Czech Republic2005,0.847,"136,280,689,891",13961,Boomers
Czech Republic2005,0.847,"136,280,689,891",13961,Silent
Czech Republic2005,0.847,"136,280,689,891",13961,Generation X
Czech Republic2005,0.847,"136,280,689,891",13961,Millenials
Czech Republic2005,0.847,"136,280,689,891",13961,Millenials
Czech Republic2005,0.847,"136,280,689,891",13961,Millenials
Czech Republic2006,,"155,463,807,113",15896,Silent
Czech Republic2006,,"155,463,807,113",15896,Boomers
Czech Republic2006,,"155,463,807,113",15896,Silent
Czech Republic2006,,"155,463,807,113",15896,Generation X
Czech Republic2006,,"155,463,807,113",15896,Millenials
Czech Republic2006,,"155,463,807,113",15896,Silent
Czech Republic2006,,"155,463,807,113",15896,Silent
Czech Republic2006,,"155,463,807,113",15896,Boomers
Czech Republic2006,,"155,463,807,113",15896,Generation X
Czech Republic2006,,"155,463,807,113",15896,Millenials
Czech Republic2006,,"155,463,807,113",15896,Millenials
Czech Republic2006,,"155,463,807,113",15896,Millenials
Czech Republic2007,,"189,227,050,760",19273,Silent
Czech Republic2007,,"189,227,050,760",19273,Silent
Czech Republic2007,,"189,227,050,760",19273,Boomers
Czech Republic2007,,"189,227,050,760",19273,Generation X
Czech Republic2007,,"189,227,050,760",19273,Millenials
Czech Republic2007,,"189,227,050,760",19273,Silent
Czech Republic2007,,"189,227,050,760",19273,Silent
Czech Republic2007,,"189,227,050,760",19273,Boomers
Czech Republic2007,,"189,227,050,760",19273,Generation X
Czech Republic2007,,"189,227,050,760",19273,Millenials
Czech Republic2007,,"189,227,050,760",19273,Generation Z
Czech Republic2007,,"189,227,050,760",19273,Generation Z
Czech Republic2008,,"235,718,586,901",23811,Silent
Czech Republic2008,,"235,718,586,901",23811,Boomers
